2026-03-08 16:04:26.513 [pool-1-thread-21] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-30] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-49] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-20] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-43] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-33] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-28] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.544 [pool-1-thread-19] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.546 [pool-1-thread-42] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.546 [pool-1-thread-4] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.546 [pool-1-thread-11] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.546 [pool-1-thread-26] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.546 [pool-1-thread-44] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.547 [pool-1-thread-3] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.547 [pool-1-thread-39] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.547 [pool-1-thread-37] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.547 [pool-1-thread-15] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-16] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-13] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-21] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-50] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-10] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-12] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-8] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-6] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-1] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.549 [pool-1-thread-23] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-24] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-35] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-22] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-40] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-34] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-2] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-27] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.550 [pool-1-thread-32] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-31] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-25] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-18] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-9] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-36] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-14] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-45] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-7] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-5] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-46] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-29] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.553 [pool-1-thread-47] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.555 [pool-1-thread-30] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-43] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-17] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-38] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-28] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-49] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-33] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-41] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-48] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.556 [pool-1-thread-20] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-19] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-4] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-26] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-44] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-15] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-11] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.557 [pool-1-thread-3] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.558 [pool-1-thread-42] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.558 [pool-1-thread-37] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.559 [pool-1-thread-16] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.559 [pool-1-thread-39] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.559 [pool-1-thread-13] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.559 [pool-1-thread-21] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.559 [pool-1-thread-12] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.560 [pool-1-thread-50] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.560 [pool-1-thread-6] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.560 [pool-1-thread-8] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.560 [pool-1-thread-10] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.561 [pool-1-thread-27] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.561 [pool-1-thread-24] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.561 [pool-1-thread-23] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.561 [pool-1-thread-1] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.561 [pool-1-thread-22] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-34] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-31] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-32] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-25] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-9] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-40] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-2] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.562 [pool-1-thread-35] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-18] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-45] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-29] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-5] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-14] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-46] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-36] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.564 [pool-1-thread-47] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.566 [pool-1-thread-7] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.566 [pool-1-thread-49] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.566 [pool-1-thread-30] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.566 [pool-1-thread-43] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.566 [pool-1-thread-28] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.567 [pool-1-thread-33] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.567 [pool-1-thread-48] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.567 [pool-1-thread-38] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.567 [pool-1-thread-20] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.567 [pool-1-thread-41] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.568 [pool-1-thread-26] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.568 [pool-1-thread-19] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.568 [pool-1-thread-17] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
2026-03-08 16:04:26.568 [pool-1-thread-44] DEBUG rj.highlink.service.impl.ShortLinkServiceImpl-缓存命中 - shortCode: 2pZXeYRq9Zm, longUrl: https://www.example.com/redirect-high-test
